"Date","Price","Open","High","Low","Vol.","Change %"
"13/08/2018","2,920.04","2,918.77","2,925.75","2,902.23","","0.26%"
"10/08/2018","2,912.61","2,934.10","2,937.30","2,903.41","","-0.67%"
"09/08/2018","2,932.21","2,945.22","2,947.73","2,928.61","","-0.45%"
"08/08/2018","2,945.36","2,958.37","2,964.08","2,938.96","","-0.45%"
"07/08/2018","2,958.62","2,958.24","2,966.61","2,951.61","","-0.01%"
"06/08/2018","2,958.89","2,967.90","2,971.89","2,953.41","","-0.32%"
"03/08/2018","2,968.31","2,977.55","2,980.06","2,961.03","","-0.26%"
"02/08/2018","2,976.03","3,001.76","3,002.90","2,974.89","","-0.84%"
"01/08/2018","3,001.26","2,990.99","3,005.83","2,982.85","","0.28%"
"31/07/2018","2,992.84","2,996.20","3,005.08","2,985.96","","-0.10%"
"30/07/2018","2,995.75","2,985.80","3,000.21","2,984.54","","0.21%"
"27/07/2018","2,989.42","2,987.66","2,994.43","2,981.52","","0.06%"
"26/07/2018","2,987.54","3,006.19","3,012.97","2,986.63","","-0.61%"
"25/07/2018","3,005.77","2,996.86","3,008.73","2,992.81","","0.29%"
"24/07/2018","2,997.06","2,984.43","2,999.39","2,977.44","","0.41%"
"23/07/2018","2,984.75","2,962.08","2,998.57","2,962.08","","-0.20%"
"20/07/2018","2,990.61","2,965.95","2,992.20","2,961.40","","0.83%"
"19/07/2018","2,965.89","2,979.71","2,982.44","2,952.93","","-0.49%"
"18/07/2018","2,980.42","2,989.97","2,992.47","2,965.01","","-0.33%"
"17/07/2018","2,990.22","3,012.23","3,023.93","2,980.21","","-0.74%"
"16/07/2018","3,012.40","3,009.72","3,026.68","3,008.09","","0.05%"
"13/07/2018","3,010.85","3,004.49","3,012.44","2,981.11","","0.22%"
"12/07/2018","3,004.37","3,004.14","3,012.54","2,995.83","","0.01%"
"11/07/2018","3,004.14","3,023.36","3,024.50","3,001.91","","-0.62%"
"10/07/2018","3,022.95","3,016.66","3,026.19","3,006.52","","0.22%"
"09/07/2018","3,016.42","3,026.64","3,040.26","3,000.76","","-0.20%"
"06/07/2018","3,022.45","3,006.64","3,024.24","3,003.47","","0.53%"
"05/07/2018","3,006.50","3,008.95","3,020.27","3,001.05","","-0.08%"
"04/07/2018","3,008.84","3,000.68","3,013.38","2,996.32","","0.29%"
"03/07/2018","3,000.09","2,990.06","3,003.64","2,985.01","","0.34%"
"02/07/2018","2,990.03","3,000.20","3,006.79","2,978.91","","-0.54%"
"29/06/2018","3,006.26","2,975.20","3,007.62","2,973.15","","1.04%"
"28/06/2018","2,975.25","2,984.73","2,986.77","2,968.89","","-0.31%"
"27/06/2018","2,984.41","3,010.75","3,014.61","2,981.73","","-0.86%"
"26/06/2018","3,010.35","3,021.97","3,024.43","3,002.40","","-0.34%"
"25/06/2018","3,020.52","3,021.62","3,026.36","3,008.03","","0.03%"
"22/06/2018","3,019.48","3,015.39","3,029.92","3,010.66","","0.11%"
"21/06/2018","3,016.16","2,997.58","3,020.47","2,981.01","","0.64%"
"20/06/2018","2,996.86","2,997.09","3,006.85","2,991.18","","-0.05%"
"19/06/2018","2,998.45","3,012.98","3,020.02","2,991.64","","-0.48%"
"18/06/2018","3,013.01","3,017.10","3,022.77","3,007.38","","-0.31%"
"15/06/2018","3,022.45","3,017.23","3,025.63","3,005.65","","0.17%"
"14/06/2018","3,017.22","3,042.64","3,059.21","3,015.86","","-0.85%"
"13/06/2018","3,043.04","3,042.36","3,046.67","3,024.52","","0.03%"
"12/06/2018","3,042.13","3,044.40","3,054.57","3,033.99","","-0.02%"
"11/06/2018","3,042.81","3,053.42","3,059.80","3,036.00","","-0.40%"
"08/06/2018","3,055.14","3,053.39","3,062.85","3,040.62","","0.05%"
"07/06/2018","3,053.62","3,056.94","3,071.69","3,042.50","","-0.10%"
"06/06/2018","3,056.82","3,057.20","3,069.91","3,053.41","","-0.01%"
"05/06/2018","3,057.08","3,035.52","3,060.50","3,034.58","","0.72%"
"04/06/2018","3,035.25","3,043.61","3,056.61","3,030.93","","-0.35%"
"01/06/2018","3,046.01","3,036.19","3,049.43","3,024.16","","0.31%"
"31/05/2018","3,036.51","3,031.34","3,046.33","3,028.61","","0.16%"
"30/05/2018","3,031.79","3,022.46","3,036.50","3,020.87","","0.29%"
"29/05/2018","3,023.12","3,037.66","3,041.30","3,013.52","","-0.49%"
"28/05/2018","3,038.14","3,038.11","3,045.85","3,034.95","","0.01%"
"25/05/2018","3,037.78","3,052.62","3,056.53","3,034.36","","-0.52%"
"24/05/2018","3,053.55","3,044.70","3,063.11","3,042.65","","0.31%"
"23/05/2018","3,044.22","3,066.05","3,068.08","3,036.22","","-0.71%"
"22/05/2018","3,065.98","3,066.19","3,078.96","3,060.52","","-0.01%"
"21/05/2018","3,066.18","3,071.71","3,076.23","3,055.96","","-0.19%"
"18/05/2018","3,071.96","3,084.67","3,087.63","3,067.64","","-0.40%"
"17/05/2018","3,084.35","3,078.20","3,096.88","3,071.87","","0.21%"
"16/05/2018","3,077.96","3,083.41","3,086.15","3,070.68","","-0.18%"
"15/05/2018","3,083.53","3,095.15","3,096.97","3,068.32","","-0.37%"
"14/05/2018","3,094.95","3,093.37","3,104.97","3,089.50","","0.14%"
"11/05/2018","3,090.63","3,086.29","3,102.92","3,081.08","","0.13%"
"10/05/2018","3,086.62","3,089.60","3,107.81","3,071.38","","-0.11%"
"09/05/2018","3,089.96","3,091.31","3,104.07","3,080.38","","-0.05%"
"08/05/2018","3,091.43","3,095.29","3,102.13","3,075.96","","-0.12%"
"07/05/2018","3,095.06","3,090.28","3,098.48","3,085.30","","0.18%"
"04/05/2018","3,089.47","3,099.49","3,103.59","3,079.22","","-0.32%"
"03/05/2018","3,099.40","3,101.21","3,111.93","3,089.16","","-0.08%"
"02/05/2018","3,101.79","3,108.18","3,121.16","3,094.51","","-0.20%"
"01/05/2018","3,108.08","3,141.79","3,144.98","3,102.38","","-1.14%"
"30/04/2018","3,144.03","3,147.68","3,150.44","3,130.82","","-0.06%"
"27/04/2018","3,145.97","3,177.41","3,181.74","3,138.46","","-1.02%"
"26/04/2018","3,178.28","3,181.01","3,196.05","3,172.36","","-0.07%"
"25/04/2018","3,180.45","3,201.17","3,205.51","3,176.07","","-0.63%"
"24/04/2018","3,200.73","3,183.92","3,203.48","3,177.74","","0.52%"
"23/04/2018","3,184.13","3,200.73","3,206.30","3,180.71","","-0.41%"
"20/04/2018","3,197.23","3,228.59","3,229.96","3,194.72","","-0.96%"
"19/04/2018","3,228.36","3,246.42","3,262.72","3,223.10","","-0.46%"
"18/04/2018","3,243.26","3,238.37","3,250.73","3,218.16","","0.00%"
"17/04/2018","3,243.38","3,254.93","3,270.57","3,242.02","","-0.34%"
"16/04/2018","3,254.50","3,239.98","3,256.77","3,222.11","","0.61%"
"13/04/2018","3,234.84","3,221.49","3,247.77","3,215.28","","0.47%"
"12/04/2018","3,219.68","3,201.07","3,224.43","3,193.11","","0.45%"
"11/04/2018","3,205.31","3,212.17","3,222.80","3,201.41","","-0.08%"
"10/04/2018","3,207.80","3,198.08","3,210.74","3,190.16","","0.31%"
"09/04/2018","3,197.85","3,181.93","3,205.76","3,177.19","","0.41%"
"06/04/2018","3,184.91","3,171.84","3,187.39","3,158.21","","0.52%"
"05/04/2018","3,168.29","3,185.24","3,189.99","3,152.72","","-0.55%"
"04/04/2018","3,185.94","3,180.74","3,189.56","3,170.57","","0.16%"
"03/04/2018","3,180.74","3,167.97","3,188.19","3,167.52","","0.29%"
"02/04/2018","3,171.47","3,168.55","3,179.14","3,165.62","","0.20%"
"30/03/2018","3,165.15","3,166.33","3,175.29","3,163.35","","-0.04%"
"29/03/2018","3,166.55","3,177.26","3,191.01","3,164.98","","-0.34%"
"28/03/2018","3,177.29","3,206.18","3,216.58","3,175.49","","-0.80%"
"27/03/2018","3,203.02","3,219.75","3,222.01","3,171.43","","-0.50%"
"26/03/2018","3,219.20","3,191.05","3,223.27","3,189.03","","0.83%"
"23/03/2018","3,192.76","3,192.65","3,201.55","3,179.35","","0.11%"
"22/03/2018","3,189.22","3,188.08","3,206.40","3,184.70","","-0.08%"
"21/03/2018","3,191.62","3,170.39","3,194.10","3,161.00","","0.78%"
"20/03/2018","3,167.05","3,161.71","3,172.57","3,148.50","","0.06%"
"19/03/2018","3,165.22","3,141.49","3,179.63","3,133.94","","0.69%"
"16/03/2018","3,143.47","3,143.96","3,154.09","3,131.55","","-0.03%"
"15/03/2018","3,144.30","3,159.47","3,165.12","3,141.37","","-0.41%"
"14/03/2018","3,157.28","3,146.11","3,164.51","3,139.99","","0.28%"
"13/03/2018","3,148.32","3,144.29","3,156.19","3,127.09","","0.16%"
"12/03/2018","3,143.34","3,123.07","3,146.27","3,118.92","","0.65%"
"09/03/2018","3,122.95","3,114.40","3,132.18","3,107.85","","0.27%"
"08/03/2018","3,114.61","3,133.24","3,135.53","3,107.86","","-0.60%"
"07/03/2018","3,133.29","3,141.25","3,146.44","3,120.92","","-0.21%"
"06/03/2018","3,139.97","3,117.32","3,149.89","3,111.96","","0.68%"
"05/03/2018","3,118.80","3,114.54","3,125.09","3,102.42","","-0.04%"
"02/03/2018","3,119.93","3,103.98","3,123.09","3,099.00","","0.52%"
"01/03/2018","3,103.73","3,099.21","3,105.98","3,089.35","","0.16%"
"28/02/2018","3,098.86","3,131.18","3,135.09","3,097.97","","-1.02%"
"27/02/2018","3,130.92","3,145.34","3,152.36","3,119.24","","-0.47%"
"26/02/2018","3,145.59","3,148.34","3,168.35","3,136.61","","-0.04%"
"23/02/2018","3,146.88","3,143.01","3,155.87","3,131.55","","0.09%"
"22/02/2018","3,144.13","3,136.09","3,150.20","3,120.76","","0.27%"
"21/02/2018","3,135.73","3,153.49","3,156.18","3,116.86","","-0.55%"
"20/02/2018","3,153.19","3,152.41","3,158.53","3,137.18","","0.02%"
"19/02/2018","3,152.53","3,161.85","3,165.67","3,141.97","","-0.36%"
"16/02/2018","3,163.78","3,175.18","3,187.16","3,153.66","","-0.35%"
"15/02/2018","3,174.98","3,157.61","3,176.56","3,154.91","","0.58%"
"14/02/2018","3,156.55","3,130.37","3,161.05","3,110.39","","0.85%"
"13/02/2018","3,129.87","3,120.27","3,149.82","3,119.15","","0.30%"
"12/02/2018","3,120.47","3,117.99","3,130.63","3,111.02","","0.00%"
"09/02/2018","3,120.36","3,141.63","3,158.30","3,104.16","","-0.50%"
"08/02/2018","3,136.10","3,120.79","3,170.80","3,112.70","","0.32%"
"07/02/2018","3,126.11","3,140.00","3,157.42","3,118.70","","-0.44%"
"06/02/2018","3,139.81","3,139.49","3,151.04","3,107.51","","0.02%"
"05/02/2018","3,139.27","3,176.45","3,186.82","3,138.37","","-1.12%"
"02/02/2018","3,174.74","3,217.71","3,221.09","3,170.03","","-1.21%"
"01/02/2018","3,213.76","3,184.62","3,216.69","3,177.67","","0.78%"
"31/01/2018","3,188.94","3,188.98","3,198.36","3,173.03","","0.10%"
"30/01/2018","3,185.79","3,166.56","3,190.29","3,138.22","","0.56%"
"29/01/2018","3,168.17","3,185.34","3,188.91","3,157.32","","-0.63%"
"26/01/2018","3,188.36","3,185.80","3,210.34","3,177.49","","0.16%"
"25/01/2018","3,183.36","3,206.28","3,229.20","3,170.11","","-0.71%"
"24/01/2018","3,206.10","3,145.67","3,210.59","3,143.32","","1.86%"
"23/01/2018","3,147.43","3,144.29","3,153.48","3,126.03","","0.09%"
"22/01/2018","3,144.50","3,118.26","3,145.18","3,111.19","","0.99%"
"19/01/2018","3,113.82","3,122.52","3,142.32","3,111.13","","-0.25%"
"18/01/2018","3,121.76","3,113.39","3,126.47","3,099.27","","0.43%"
"17/01/2018","3,108.31","3,087.81","3,134.59","3,082.41","","0.52%"
"16/01/2018","3,092.28","3,090.45","3,100.93","3,081.06","","0.05%"
"15/01/2018","3,090.79","3,084.01","3,097.05","3,076.22","","0.25%"
"12/01/2018","3,082.96","3,034.52","3,086.10","3,033.85","","1.57%"
"11/01/2018","3,035.22","3,025.36","3,039.25","3,015.53","","0.32%"
"10/01/2018","3,025.57","3,039.94","3,045.09","3,024.22","","-0.47%"
"09/01/2018","3,039.73","3,038.31","3,049.36","3,027.36","","0.06%"
"08/01/2018","3,037.88","3,046.91","3,050.05","3,028.27","","-0.29%"
"05/01/2018","3,046.58","3,042.32","3,048.59","3,029.28","","0.13%"
"04/01/2018","3,042.65","3,034.14","3,043.99","3,025.35","","0.28%"
"03/01/2018","3,034.23","3,050.58","3,055.73","3,029.67","","-0.53%"
"02/01/2018","3,050.51","3,025.61","3,053.64","3,023.57","","0.85%"
"01/01/2018","3,024.79","3,027.24","3,029.03","3,022.55","","-0.08%"
"29/12/2017","3,027.25","3,011.60","3,034.18","3,007.81","","0.53%"
"28/12/2017","3,011.34","3,001.06","3,014.47","2,999.72","","0.35%"
"27/12/2017","3,000.93","2,992.00","3,008.53","2,990.44","","0.31%"
"26/12/2017","2,991.76","2,991.10","2,995.56","2,985.74","","0.04%"
"25/12/2017","2,990.65","2,987.97","2,996.67","2,987.52","","0.05%"
"22/12/2017","2,989.19","2,998.56","2,999.46","2,986.07","","-0.31%"
"21/12/2017","2,998.35","2,996.12","2,999.02","2,986.06","","0.07%"
"20/12/2017","2,996.11","2,997.01","3,006.62","2,995.22","","-0.03%"
"19/12/2017","2,997.01","2,995.01","3,001.93","2,984.73","","0.06%"
"18/12/2017","2,995.12","2,985.96","3,003.38","2,979.92","","0.42%"
"15/12/2017","2,982.69","3,008.38","3,012.63","2,978.44","","-0.86%"
"14/12/2017","3,008.55","3,004.75","3,022.88","2,998.27","","0.13%"
"13/12/2017","3,004.74","2,983.06","3,005.19","2,981.94","","0.73%"
"12/12/2017","2,983.01","2,989.26","2,998.62","2,980.10","","-0.21%"
"11/12/2017","2,989.27","3,001.12","3,010.07","2,987.48","","-0.39%"
"08/12/2017","3,001.04","3,018.70","3,031.23","2,992.76","","-0.57%"
"07/12/2017","3,018.18","3,001.19","3,020.64","2,983.53","","0.57%"
"06/12/2017","3,001.15","3,012.33","3,013.89","2,991.99","","-0.38%"
"05/12/2017","3,012.58","3,020.63","3,021.52","2,996.25","","-0.27%"
"04/12/2017","3,020.76","3,020.76","3,034.17","3,005.78","","0.05%"
"01/12/2017","3,019.19","3,031.04","3,036.85","3,013.15","","-0.40%"
"30/11/2017","3,031.29","3,006.02","3,036.43","3,005.57","","0.83%"
"29/11/2017","3,006.30","2,988.86","3,015.25","2,988.86","","0.57%"
"28/11/2017","2,989.38","2,982.01","3,000.34","2,963.00","","0.21%"
"27/11/2017","2,983.23","2,990.15","3,000.44","2,982.34","","-0.24%"
"24/11/2017","2,990.27","2,982.67","2,995.64","2,977.08","","0.26%"
"23/11/2017","2,982.44","2,986.24","2,992.00","2,979.08","","-0.13%"
"22/11/2017","2,986.47","2,969.66","2,987.59","2,961.20","","0.57%"
"21/11/2017","2,969.62","2,966.08","2,976.34","2,964.45","","0.12%"
"20/11/2017","2,966.08","2,962.05","2,984.76","2,954.67","","0.17%"
"17/11/2017","2,961.15","2,962.40","2,977.18","2,951.31","","-0.04%"
"16/11/2017","2,962.28","2,953.18","2,965.41","2,943.59","","0.31%"
"15/11/2017","2,953.05","2,951.93","2,961.57","2,943.24","","0.05%"
"14/11/2017","2,951.59","2,943.26","2,956.74","2,931.46","","0.28%"
"13/11/2017","2,943.23","2,959.55","2,962.91","2,929.01","","-0.61%"
"10/11/2017","2,961.27","2,949.87","2,970.45","2,943.80","","0.39%"
"09/11/2017","2,949.85","2,944.45","2,954.55","2,933.80","","0.18%"
"08/11/2017","2,944.43","2,953.00","2,956.11","2,937.71","","-0.30%"
"07/11/2017","2,953.36","2,956.66","2,960.00","2,940.38","","-0.13%"
"06/11/2017","2,957.11","2,937.63","2,958.24","2,931.43","","0.73%"
"03/11/2017","2,935.56","2,931.76","2,948.11","2,925.97","","0.15%"
"02/11/2017","2,931.09","2,971.43","2,986.41","2,927.51","","-1.39%"
"01/11/2017","2,972.40","2,981.79","2,990.53","2,971.06","","-0.32%"
"31/10/2017","2,982.03","2,964.56","2,983.38","2,962.12","","0.56%"
"30/10/2017","2,965.31","2,945.60","2,967.33","2,942.46","","0.61%"
"27/10/2017","2,947.46","2,954.63","2,955.30","2,932.94","","-0.24%"
"26/10/2017","2,954.42","2,977.72","2,981.28","2,951.51","","-0.78%"
"25/10/2017","2,977.77","2,948.20","2,980.89","2,943.27","","0.97%"
"24/10/2017","2,949.03","2,963.14","2,968.54","2,943.66","","-0.47%"
"23/10/2017","2,962.84","2,961.69","2,969.56","2,953.66","","0.02%"
"20/10/2017","2,962.25","2,954.21","2,965.16","2,938.08","","0.27%"
"19/10/2017","2,954.20","2,964.72","2,968.78","2,948.15","","-0.35%"
"18/10/2017","2,964.52","2,961.16","2,966.09","2,949.96","","0.11%"
"17/10/2017","2,961.27","2,974.71","2,983.44","2,953.20","","-0.45%"
"16/10/2017","2,974.63","2,987.84","2,988.74","2,969.03","","-0.27%"
"13/10/2017","2,982.82","2,977.44","2,994.47","2,974.31","","0.18%"
"12/10/2017","2,977.32","2,968.81","2,984.04","2,945.74","","0.30%"
"11/10/2017","2,968.56","2,964.53","2,971.48","2,957.81","","0.14%"
"10/10/2017","2,964.30","2,950.19","2,969.45","2,947.95","","0.47%"
"09/10/2017","2,950.38","2,934.03","2,960.01","2,931.12","","0.59%"
"06/10/2017","2,933.21","2,943.99","2,945.75","2,923.17","","-0.36%"
"05/10/2017","2,943.90","2,973.22","2,975.68","2,941.22","","-1.01%"
"04/10/2017","2,973.95","2,971.49","2,984.03","2,971.04","","0.06%"
"03/10/2017","2,972.27","2,980.56","2,983.24","2,968.24","","-0.29%"
"02/10/2017","2,980.80","3,004.55","3,007.91","2,975.87","","-0.85%"
"29/09/2017","3,006.29","3,017.48","3,018.60","2,995.54","","-0.38%"
"28/09/2017","3,017.84","3,005.30","3,021.20","2,995.67","","0.42%"
"27/09/2017","3,005.16","3,021.29","3,022.41","3,000.01","","-0.54%"
"26/09/2017","3,021.43","3,020.76","3,034.43","3,009.79","","0.03%"
"25/09/2017","3,020.65","3,027.82","3,046.86","3,012.59","","-0.24%"
"22/09/2017","3,027.83","3,049.12","3,052.48","3,018.20","","-0.69%"
"21/09/2017","3,048.94","3,025.18","3,050.50","3,019.13","","0.78%"
"20/09/2017","3,025.36","3,032.99","3,062.04","3,015.96","","-0.24%"
"19/09/2017","3,032.77","3,026.94","3,042.18","3,021.12","","0.20%"
"18/09/2017","3,026.71","3,045.06","3,052.67","3,020.21","","-0.73%"
"15/09/2017","3,048.91","3,005.27","3,054.28","2,999.01","","1.46%"
"14/09/2017","3,004.95","2,962.00","3,007.19","2,952.36","","1.45%"
"13/09/2017","2,961.91","2,978.24","2,989.86","2,956.09","","-0.55%"
"12/09/2017","2,978.27","2,949.89","2,981.85","2,949.67","","0.96%"
"11/09/2017","2,949.94","2,958.89","2,963.36","2,949.05","","-0.27%"
"08/09/2017","2,957.78","2,935.87","2,963.82","2,934.31","","0.74%"
"07/09/2017","2,935.93","2,920.36","2,939.51","2,919.02","","0.53%"
"06/09/2017","2,920.33","2,920.48","2,929.49","2,916.05","","-0.01%"
"05/09/2017","2,920.70","2,896.99","2,923.16","2,891.68","","0.79%"
"04/09/2017","2,897.95","2,903.99","2,905.78","2,893.25","","-0.15%"
"01/09/2017","2,902.21","2,897.74","2,912.49","2,891.70","","0.15%"
"31/08/2017","2,897.73","2,896.16","2,898.84","2,879.95","","0.04%"
"30/08/2017","2,896.49","2,894.93","2,899.62","2,885.76","","0.04%"
"29/08/2017","2,895.37","2,895.25","2,907.45","2,891.72","","-0.01%"
"28/08/2017","2,895.59","2,887.37","2,898.27","2,880.90","","0.39%"
"25/08/2017","2,884.45","2,865.63","2,887.25","2,863.01","","0.65%"
"24/08/2017","2,865.92","2,863.75","2,874.19","2,859.06","","0.04%"
"23/08/2017","2,864.64","2,871.28","2,873.74","2,859.95","","-0.23%"
"22/08/2017","2,871.29","2,888.27","2,889.22","2,867.94","","-0.60%"
"21/08/2017","2,888.54","2,882.28","2,893.00","2,876.14","","0.19%"
"18/08/2017","2,882.94","2,881.38","2,892.77","2,873.56","","0.06%"
"17/08/2017","2,881.26","2,886.84","2,891.54","2,877.07","","-0.18%"
"16/08/2017","2,886.52","2,881.61","2,889.20","2,875.13","","0.17%"
"15/08/2017","2,881.59","2,902.82","2,904.38","2,876.23","","-0.73%"
"14/08/2017","2,902.86","2,909.34","2,915.15","2,901.08","","-0.36%"
"11/08/2017","2,913.39","2,904.05","2,917.63","2,896.86","","0.33%"
"10/08/2017","2,903.81","2,909.39","2,913.82","2,898.45","","-0.23%"
"09/08/2017","2,910.52","2,906.95","2,916.29","2,901.81","","0.11%"
"08/08/2017","2,907.39","2,917.21","2,921.68","2,898.68","","-0.34%"
"07/08/2017","2,917.23","2,915.67","2,924.57","2,912.54","","-0.01%"
"04/08/2017","2,917.57","2,940.99","2,946.37","2,914.44","","-0.82%"
"03/08/2017","2,941.82","2,961.48","2,967.54","2,935.79","","-0.63%"
"02/08/2017","2,960.52","2,956.50","2,967.44","2,953.37","","0.14%"
"01/08/2017","2,956.27","2,959.17","2,966.32","2,953.81","","-0.09%"
"31/07/2017","2,958.84","2,939.85","2,960.85","2,930.72","","0.60%"
"28/07/2017","2,941.15","2,924.62","2,944.95","2,923.73","","0.54%"
"27/07/2017","2,925.25","2,936.90","2,946.25","2,922.57","","-0.38%"
"26/07/2017","2,936.48","2,916.35","2,937.37","2,910.99","","0.69%"
"25/07/2017","2,916.30","2,916.97","2,929.48","2,911.83","","-0.03%"
"24/07/2017","2,917.19","2,908.89","2,923.67","2,908.30","","0.21%"
"21/07/2017","2,910.99","2,906.08","2,915.95","2,899.24","","0.17%"
"20/07/2017","2,905.95","2,915.38","2,918.51","2,895.72","","-0.30%"
"19/07/2017","2,914.73","2,918.97","2,922.55","2,911.87","","-0.17%"
"18/07/2017","2,919.66","2,920.84","2,937.78","2,910.32","","-0.03%"
"17/07/2017","2,920.40","2,928.02","2,934.66","2,918.17","","-0.27%"
"14/07/2017","2,928.27","2,894.93","2,932.28","2,894.26","","1.12%"
"13/07/2017","2,895.86","2,884.03","2,900.10","2,882.46","","0.42%"
"12/07/2017","2,883.66","2,875.40","2,888.80","2,867.14","","0.28%"
"11/07/2017","2,875.50","2,882.25","2,894.03","2,871.92","","-0.21%"
"10/07/2017","2,881.48","2,883.22","2,888.80","2,875.45","","-0.13%"
"07/07/2017","2,885.23","2,901.13","2,904.21","2,879.65","","-0.56%"
"06/07/2017","2,901.61","2,895.09","2,904.51","2,891.12","","0.24%"
"05/07/2017","2,894.74","2,890.72","2,897.87","2,884.92","","0.11%"
"04/07/2017","2,891.50","2,894.67","2,900.88","2,889.31","","-0.09%"
"03/07/2017","2,894.01","2,913.13","2,916.03","2,892.45","","-0.78%"
"30/06/2017","2,916.75","2,909.68","2,917.42","2,899.10","","0.24%"
"29/06/2017","2,909.78","2,890.81","2,911.08","2,889.91","","0.63%"
"28/06/2017","2,891.55","2,867.22","2,902.26","2,861.64","","0.86%"
"27/06/2017","2,866.94","2,846.18","2,876.76","2,844.62","","0.75%"
"26/06/2017","2,845.69","2,848.75","2,854.39","2,841.89","","-0.02%"
"23/06/2017","2,846.29","2,836.76","2,852.10","2,835.20","","0.33%"
"22/06/2017","2,836.96","2,834.51","2,839.20","2,830.27","","0.09%"
"21/06/2017","2,834.50","2,825.13","2,843.43","2,816.20","","0.32%"
"20/06/2017","2,825.44","2,848.43","2,855.29","2,819.19","","-0.84%"
"19/06/2017","2,849.38","2,860.93","2,867.62","2,846.70","","-0.35%"
"16/06/2017","2,859.27","2,854.36","2,865.97","2,853.02","","0.16%"
"15/06/2017","2,854.57","2,852.18","2,863.73","2,839.83","","0.07%"
"14/06/2017","2,852.62","2,852.85","2,867.74","2,846.37","","-0.02%"
"13/06/2017","2,853.18","2,833.02","2,853.85","2,828.18","","0.73%"
"12/06/2017","2,832.53","2,849.05","2,857.98","2,828.28","","-0.69%"
"09/06/2017","2,852.33","2,898.60","2,899.94","2,828.22","","-1.56%"
"08/06/2017","2,897.59","2,899.15","2,904.47","2,887.32","","-0.05%"
"07/06/2017","2,899.04","2,888.33","2,901.05","2,883.86","","0.38%"
"06/06/2017","2,888.19","2,886.85","2,897.57","2,879.93","","0.06%"
"05/06/2017","2,886.51","2,873.18","2,893.70","2,872.51","","0.18%"
"02/06/2017","2,881.42","2,882.49","2,887.40","2,873.84","","0.02%"
"01/06/2017","2,880.95","2,881.00","2,888.49","2,869.12","","-0.04%"
"31/05/2017","2,882.20","2,875.29","2,889.12","2,855.21","","0.24%"
"30/05/2017","2,875.16","2,871.76","2,882.08","2,861.72","","0.09%"
"29/05/2017","2,872.53","2,863.66","2,875.21","2,860.09","","0.34%"
"26/05/2017","2,862.86","2,895.17","2,896.51","2,856.17","","-1.10%"
"25/05/2017","2,894.68","2,901.15","2,910.97","2,892.22","","-0.26%"
"24/05/2017","2,902.28","2,899.38","2,908.09","2,891.35","","0.09%"
"23/05/2017","2,899.71","2,908.19","2,916.23","2,897.70","","-0.29%"
"22/05/2017","2,908.10","2,909.66","2,917.92","2,900.74","","-0.27%"
"19/05/2017","2,916.04","2,894.17","2,917.16","2,891.71","","0.78%"
"18/05/2017","2,893.34","2,900.48","2,918.78","2,883.52","","-0.28%"
"17/05/2017","2,901.39","2,890.23","2,906.97","2,885.64","","0.41%"
"16/05/2017","2,889.65","2,882.38","2,897.50","2,876.75","","0.28%"
"15/05/2017","2,881.70","2,879.07","2,894.54","2,875.73","","0.06%"
"12/05/2017","2,879.85","2,880.02","2,883.15","2,870.43","","-0.01%"
"11/05/2017","2,880.02","2,891.22","2,895.59","2,872.44","","-0.36%"
"10/05/2017","2,890.35","2,890.97","2,903.65","2,887.68","","-0.02%"
"09/05/2017","2,890.97","2,892.31","2,896.99","2,883.84","","-0.04%"
"08/05/2017","2,892.09","2,901.23","2,903.69","2,889.64","","-0.32%"
"05/05/2017","2,901.25","2,888.32","2,902.15","2,883.19","","0.45%"
"04/05/2017","2,888.29","2,876.03","2,890.97","2,868.45","","0.44%"
"03/05/2017","2,875.78","2,891.83","2,895.80","2,874.88","","-0.55%"
"02/05/2017","2,891.76","2,881.22","2,892.42","2,874.81","","0.36%"
"01/05/2017","2,881.31","2,894.52","2,895.41","2,879.75","","-0.45%"
"28/04/2017","2,894.44","2,887.43","2,898.68","2,880.22","","0.27%"
"27/04/2017","2,886.63","2,872.62","2,889.30","2,870.16","","0.50%"
"26/04/2017","2,872.14","2,871.03","2,876.38","2,863.00","","0.03%"
"25/04/2017","2,871.25","2,862.26","2,872.36","2,855.85","","0.32%"
"24/04/2017","2,862.02","2,872.56","2,875.46","2,854.78","","-0.10%"
"21/04/2017","2,864.99","2,865.38","2,868.72","2,852.94","","-0.05%"
"20/04/2017","2,866.49","2,856.13","2,874.08","2,853.29","","0.36%"
"19/04/2017","2,856.11","2,867.98","2,874.17","2,853.65","","-0.41%"
"18/04/2017","2,868.01","2,807.16","2,882.94","2,795.79","","2.18%"
"17/04/2017","2,806.91","2,799.55","2,814.71","2,798.22","","0.32%"
"14/04/2017","2,797.86","2,794.07","2,800.76","2,792.51","","0.17%"
"13/04/2017","2,793.17","2,802.23","2,809.59","2,792.06","","-0.34%"
"12/04/2017","2,802.69","2,789.04","2,804.92","2,786.24","","0.48%"
"11/04/2017","2,789.35","2,771.63","2,790.69","2,769.40","","0.66%"
"10/04/2017","2,771.03","2,764.70","2,774.37","2,760.91","","0.29%"
"07/04/2017","2,763.00","2,783.95","2,786.40","2,760.55","","-0.77%"
"06/04/2017","2,784.44","2,786.76","2,792.91","2,779.19","","-0.06%"
"05/04/2017","2,786.21","2,777.88","2,790.80","2,772.84","","0.30%"
