"Fiscal_Year","Country","HE.Provider","Level.Of.Study","Mode.Of..Study","Academic.Year","Visa.Code","Visa.Fee....","Visa.NHS.Charge....","Visa.After.Graduation","Visa.Work.Requirements.After.Graduation","Salary.Requirements","Dependents.Allowed","Visa.Fee..Dependents","Visa.NHS.Charge.Depen","HE.Provider.Term.1","HE.Provider.Term.2","Enrollment","FX_Rate"
"2020","Gambia","The University of Stirling","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,67.15
"2020","Gambia","The University of Strathclyde","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,67.15
"2020","Gambia","The University of the West of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,67.15
"2020","Gambia","University of the Highlands and Islands","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,67.15
"2020","Ghana","Abertay University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,7.33
"2020","Ghana","Edinburgh Napier University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",180,7.33
"2020","Ghana","Glasgow Caledonian University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",180,7.33
"2020","Ghana","Glasgow School of Art","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,7.33
"2020","Ghana","Heriot-Watt University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",180,7.33
"2020","Ghana","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",120,7.33
"2020","Ghana","Robert Gordon University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",600,7.33
"2020","Ghana","Royal Conservatoire of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,7.33
"2020","Ghana","The University of Aberdeen","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",960,7.33
"2020","Ghana","The University of Dundee","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",240,7.33
"2020","Ghana","The University of Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",120,7.33
"2020","Ghana","The University of Glasgow","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",180,7.33
"2020","Ghana","The University of St. Andrews","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,7.33
"2020","Ghana","The University of Stirling","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",480,7.33
"2020","Ghana","The University of Strathclyde","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",180,7.33
"2020","Ghana","The University of the West of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",1020,7.33
"2020","Ghana","University of the Highlands and Islands","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,7.33
"2020","India","Abertay University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",120,95.7
"2020","India","Edinburgh Napier University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",10560,95.7
"2020","India","Glasgow Caledonian University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",4080,95.7
"2020","India","Glasgow School of Art","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,95.7
"2020","India","Heriot-Watt University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",6360,95.7
"2020","India","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,95.7
"2020","India","Robert Gordon University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",2220,95.7
"2020","India","Royal Conservatoire of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,95.7
"2020","India","The University of Aberdeen","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",1560,95.7
"2020","India","The University of Dundee","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",2400,95.7
"2020","India","The University of Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",2640,95.7
"2020","India","The University of Glasgow","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",4740,95.7
"2020","India","The University of St. Andrews","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",420,95.7
"2020","India","The University of Stirling","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",7200,95.7
"2020","India","The University of Strathclyde","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",4380,95.7
"2020","India","The University of the West of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",8760,95.7
"2020","India","University of the Highlands and Islands","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,95.7
"2020","Japan","Abertay University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.39
"2020","Japan","Edinburgh Napier University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.39
"2020","Japan","Glasgow Caledonian University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.39
"2020","Japan","Glasgow School of Art","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,137.39
"2020","Japan","Heriot-Watt University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.39
"2020","Japan","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.39
"2020","Japan","Robert Gordon University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.39
"2020","Japan","Royal Conservatoire of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,137.39
"2020","Japan","The University of Aberdeen","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.39
"2020","Japan","The University of Dundee","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.39
"2020","Japan","The University of Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",480,137.39
"2020","Japan","The University of Glasgow","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",240,137.39
"2020","Japan","The University of St. Andrews","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,137.39
"2020","Japan","The University of Stirling","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,137.39
"2020","Japan","The University of Strathclyde","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.39
"2020","Japan","The University of the West of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.39
"2020","Japan","University of the Highlands and Islands","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.39
"2020","Kenya","Abertay University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.74
"2020","Kenya","Edinburgh Napier University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,137.74
"2020","Kenya","Glasgow Caledonian University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,137.74
"2020","Kenya","Glasgow School of Art","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.74
"2020","Kenya","Heriot-Watt University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.74
"2020","Kenya","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.74
"2020","Kenya","Robert Gordon University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.74
"2020","Kenya","Royal Conservatoire of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.74
"2020","Kenya","The University of Aberdeen","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",120,137.74
"2020","Kenya","The University of Dundee","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",120,137.74
"2020","Kenya","The University of Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",180,137.74
"2020","Kenya","The University of Glasgow","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",240,137.74
"2020","Kenya","The University of St. Andrews","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,137.74
"2020","Kenya","The University of Stirling","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,137.74
"2020","Kenya","The University of Strathclyde","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,137.74
"2020","Kenya","The University of the West of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,137.74
"2020","Kenya","University of the Highlands and Islands","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,137.74
"2020","Kuwait","Abertay University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.4
"2020","Kuwait","Edinburgh Napier University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.4
"2020","Kuwait","Glasgow Caledonian University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",25,0.4
"2020","Kuwait","Glasgow School of Art","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.4
"2020","Kuwait","Heriot-Watt University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",25,0.4
"2020","Kuwait","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.4
"2020","Kuwait","Robert Gordon University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",25,0.4
"2020","Kuwait","Royal Conservatoire of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.4
"2020","Kuwait","The University of Aberdeen","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",75,0.4
"2020","Kuwait","The University of Dundee","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",25,0.4
"2020","Kuwait","The University of Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",25,0.4
"2020","Kuwait","The University of Glasgow","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",125,0.4
"2020","Kuwait","The University of St. Andrews","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",25,0.4
"2020","Kuwait","The University of Stirling","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",50,0.4
"2020","Kuwait","The University of Strathclyde","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",125,0.4
"2020","Kuwait","The University of the West of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.4
"2020","Kuwait","University of the Highlands and Islands","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.4
"2020","Libya","Abertay University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,1.75
"2020","Libya","Edinburgh Napier University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,1.75
"2020","Libya","Glasgow Caledonian University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,1.75
"2020","Libya","Glasgow School of Art","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,1.75
"2020","Libya","Heriot-Watt University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",80,1.75
"2020","Libya","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,1.75
"2020","Libya","Robert Gordon University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,1.75
"2020","Libya","Royal Conservatoire of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,1.75
"2020","Libya","The University of Aberdeen","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",120,1.75
"2020","Libya","The University of Dundee","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",80,1.75
"2020","Libya","The University of Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,1.75
"2020","Libya","The University of Glasgow","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",200,1.75
"2020","Libya","The University of St. Andrews","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,1.75
"2020","Libya","The University of Stirling","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,1.75
"2020","Libya","The University of Strathclyde","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",200,1.75
"2020","Libya","The University of the West of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,1.75
"2020","Libya","University of the Highlands and Islands","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,1.75
"2020","Nigeria","Abertay University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","Edinburgh Napier University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","Glasgow Caledonian University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,467.16
"2020","Nigeria","Glasgow School of Art","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","Heriot-Watt University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","Robert Gordon University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","Royal Conservatoire of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","The University of Aberdeen","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","The University of Dundee","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,467.16
"2020","Nigeria","The University of Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","The University of Glasgow","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","The University of St. Andrews","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","The University of Stirling","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","The University of Strathclyde","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","The University of the West of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Nigeria","University of the Highlands and Islands","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,467.16
"2020","Oman","Abertay University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.5
"2020","Oman","Edinburgh Napier University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.5
"2020","Oman","Glasgow Caledonian University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",30,0.5
"2020","Oman","Glasgow School of Art","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.5
"2020","Oman","Heriot-Watt University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",120,0.5
"2020","Oman","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.5
"2020","Oman","Robert Gordon University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",30,0.5
"2020","Oman","Royal Conservatoire of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.5
"2020","Oman","The University of Aberdeen","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",30,0.5
"2020","Oman","The University of Dundee","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",30,0.5
"2020","Oman","The University of Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,0.5
"2020","Oman","The University of Glasgow","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",90,0.5
"2020","Oman","The University of St. Andrews","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.5
"2020","Oman","The University of Stirling","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.5
"2020","Oman","The University of Strathclyde","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",90,0.5
"2020","Oman","The University of the West of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.5
"2020","Oman","University of the Highlands and Islands","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,0.5
"2020","Pakistan","Abertay University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,208.67
"2020","Pakistan","Edinburgh Napier University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",2220,208.67
"2020","Pakistan","Glasgow Caledonian University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",2100,208.67
"2020","Pakistan","Glasgow School of Art","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,208.67
"2020","Pakistan","Heriot-Watt University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",780,208.67
"2020","Pakistan","Queen Margaret University, Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,208.67
"2020","Pakistan","Robert Gordon University","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",180,208.67
"2020","Pakistan","Royal Conservatoire of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",0,208.67
"2020","Pakistan","The University of Aberdeen","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",240,208.67
"2020","Pakistan","The University of Dundee","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",420,208.67
"2020","Pakistan","The University of Edinburgh","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",720,208.67
"2020","Pakistan","The University of Glasgow","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",900,208.67
"2020","Pakistan","The University of St. Andrews","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",60,208.67
"2020","Pakistan","The University of Stirling","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",660,208.67
"2020","Pakistan","The University of Strathclyde","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",600,208.67
"2020","Pakistan","The University of the West of Scotland","All postgraduate","Full-time","2020/2021","Student Visa","348","300","Yes","Graduate Route for 2 years","Not Applicable","Yes","348","300","September","January",3420,208.67
